Vardas              Pavardess           Galutinis vidurkis  Galutine mediana    
Vardas7816          Pavarde7816         7.12                6.00                
Vardas1710          Pavarde1710         7.12                5.00                
Vardas3269          Pavarde3269         7.12                2.00                
Vardas6529          Pavarde6529         7.12                6.00                
Vardas8837          Pavarde8837         7.12                6.00                
Vardas7811          Pavarde7811         7.12                4.00                
Vardas586           Pavarde586          7.12                5.00                
Vardas6621          Pavarde6621         7.12                6.00                
Vardas7754          Pavarde7754         7.12                6.00                
Vardas5049          Pavarde5049         7.12                5.00                
Vardas8065          Pavarde8065         7.12                6.00                
Vardas3908          Pavarde3908         7.12                8.00                
Vardas137           Pavarde137          7.12                6.00                
Vardas7789          Pavarde7789         7.12                5.00                
Vardas9107          Pavarde9107         7.12                6.00                
Vardas9729          Pavarde9729         7.12                6.00                
Vardas1657          Pavarde1657         7.12                2.00                
Vardas2813          Pavarde2813         7.12                6.00                
Vardas6526          Pavarde6526         7.12                5.00                
Vardas4300          Pavarde4300         7.12                6.00                
Vardas2203          Pavarde2203         7.12                6.00                
Vardas9831          Pavarde9831         7.16                4.00                
Vardas41            Pavarde41           7.16                7.00                
Vardas1310          Pavarde1310         7.16                4.00                
Vardas48            Pavarde48           7.16                4.00                
Vardas61            Pavarde61           7.16                4.00                
Vardas9638          Pavarde9638         7.16                8.00                
Vardas1362          Pavarde1362         7.16                3.00                
Vardas1376          Pavarde1376         7.16                9.00                
Vardas2883          Pavarde2883         7.16                7.00                
Vardas3703          Pavarde3703         7.16                5.00                
Vardas5255          Pavarde5255         7.16                7.00                
Vardas6745          Pavarde6745         7.16                5.00                
Vardas6544          Pavarde6544         7.16                4.00                
Vardas8922          Pavarde8922         7.16                4.00                
Vardas4134          Pavarde4134         7.16                5.00                
Vardas7512          Pavarde7512         7.16                4.00                
Vardas8926          Pavarde8926         7.16                4.00                
Vardas7083          Pavarde7083         7.16                9.00                
Vardas7657          Pavarde7657         7.16                3.00                
Vardas8255          Pavarde8255         7.16                3.00                
Vardas7395          Pavarde7395         7.16                3.00                
Vardas7674          Pavarde7674         7.16                5.00                
Vardas4025          Pavarde4025         7.16                6.00                
Vardas7431          Pavarde7431         7.16                8.00                
Vardas6499          Pavarde6499         7.16                4.00                
Vardas2983          Pavarde2983         7.16                6.00                
Vardas5220          Pavarde5220         7.16                3.00                
Vardas2372          Pavarde2372         7.16                8.00                
Vardas8759          Pavarde8759         7.16                3.00                
Vardas6628          Pavarde6628         7.16                3.00                
Vardas8496          Pavarde8496         7.16                4.00                
Vardas4745          Pavarde4745         7.16                3.00                
Vardas761           Pavarde761          7.16                3.00                
Vardas5511          Pavarde5511         7.16                7.00                
Vardas7180          Pavarde7180         7.16                8.00                
Vardas8661          Pavarde8661         7.16                5.00                
Vardas6300          Pavarde6300         7.16                5.00                
Vardas5201          Pavarde5201         7.16                4.00                
Vardas3565          Pavarde3565         7.16                8.00                
Vardas5492          Pavarde5492         7.16                8.00                
Vardas3601          Pavarde3601         7.16                5.00                
Vardas7302          Pavarde7302         7.16                9.00                
Vardas1931          Pavarde1931         7.16                10.00               
Vardas8285          Pavarde8285         7.16                4.00                
Vardas7155          Pavarde7155         7.16                8.00                
Vardas1615          Pavarde1615         7.16                5.00                
Vardas2422          Pavarde2422         7.16                4.00                
Vardas7775          Pavarde7775         7.16                8.00                
Vardas576           Pavarde576          7.16                4.00                
Vardas6175          Pavarde6175         7.16                4.00                
Vardas5662          Pavarde5662         7.16                3.00                
Vardas4368          Pavarde4368         7.16                5.00                
Vardas9062          Pavarde9062         7.16                6.00                
Vardas3770          Pavarde3770         7.16                7.00                
Vardas9058          Pavarde9058         7.16                6.00                
Vardas449           Pavarde449          7.16                5.00                
Vardas2963          Pavarde2963         7.16                3.00                
Vardas8845          Pavarde8845         7.16                3.00                
Vardas6306          Pavarde6306         7.16                1.00                
Vardas2349          Pavarde2349         7.16                3.00                
Vardas1698          Pavarde1698         7.16                3.00                
Vardas3410          Pavarde3410         7.16                5.00                
Vardas405           Pavarde405          7.16                5.00                
Vardas8356          Pavarde8356         7.16                8.00                
Vardas1193          Pavarde1193         7.16                5.00                
Vardas299           Pavarde299          7.16                7.00                
Vardas2560          Pavarde2560         7.16                7.00                
Vardas4331          Pavarde4331         7.16                4.00                
Vardas9850          Pavarde9850         7.16                5.00                
Vardas2537          Pavarde2537         7.16                4.00                
Vardas4581          Pavarde4581         7.16                2.00                
Vardas977           Pavarde977          7.16                4.00                
Vardas8225          Pavarde8225         7.16                4.00                
Vardas1309          Pavarde1309         7.20                6.00                
Vardas1609          Pavarde1609         7.20                7.00                
Vardas5135          Pavarde5135         7.20                6.00                
Vardas6696          Pavarde6696         7.20                1.00                
Vardas776           Pavarde776          7.20                6.00                
Vardas6486          Pavarde6486         7.20                6.00                
Vardas2131          Pavarde2131         7.20                6.00                
Vardas8281          Pavarde8281         7.20                6.00                
Vardas3847          Pavarde3847         7.20                6.00                
Vardas5822          Pavarde5822         7.20                6.00                
Vardas3593          Pavarde3593         7.20                5.00                
Vardas4756          Pavarde4756         7.20                6.00                
Vardas620           Pavarde620          7.20                7.00                
Vardas3069          Pavarde3069         7.20                6.00                
Vardas9510          Pavarde9510         7.20                7.00                
Vardas4486          Pavarde4486         7.20                6.00                
Vardas2551          Pavarde2551         7.20                6.00                
Vardas8493          Pavarde8493         7.20                6.00                
Vardas5370          Pavarde5370         7.20                6.00                
Vardas679           Pavarde679          7.20                2.00                
Vardas5542          Pavarde5542         7.20                9.00                
Vardas2689          Pavarde2689         7.20                2.00                
Vardas4284          Pavarde4284         7.20                3.00                
Vardas5198          Pavarde5198         7.20                7.00                
Vardas6179          Pavarde6179         7.20                6.00                
Vardas4013          Pavarde4013         7.20                6.00                
Vardas3349          Pavarde3349         7.20                6.00                
Vardas7547          Pavarde7547         7.20                7.00                
Vardas3475          Pavarde3475         7.20                6.00                
Vardas6740          Pavarde6740         7.20                2.00                
Vardas8344          Pavarde8344         7.20                8.00                
Vardas3249          Pavarde3249         7.20                4.00                
Vardas3777          Pavarde3777         7.20                6.00                
Vardas8008          Pavarde8008         7.20                8.00                
Vardas9405          Pavarde9405         7.20                9.00                
Vardas1519          Pavarde1519         7.20                6.00                
Vardas2416          Pavarde2416         7.20                6.00                
Vardas3721          Pavarde3721         7.20                8.00                
Vardas6383          Pavarde6383         7.20                6.00                
Vardas4787          Pavarde4787         7.20                7.00                
Vardas7396          Pavarde7396         7.20                7.00                
Vardas8839          Pavarde8839         7.20                7.00                
Vardas8618          Pavarde8618         7.20                5.00                
Vardas1917          Pavarde1917         7.20                6.00                
Vardas7612          Pavarde7612         7.20                7.00                
Vardas3108          Pavarde3108         7.20                5.00                
Vardas6786          Pavarde6786         7.20                3.00                
Vardas6887          Pavarde6887         7.20                8.00                
Vardas4633          Pavarde4633         7.20                6.00                
Vardas6972          Pavarde6972         7.20                5.00                
Vardas5791          Pavarde5791         7.20                7.00                
Vardas8107          Pavarde8107         7.20                5.00                
Vardas5079          Pavarde5079         7.20                6.00                
Vardas2239          Pavarde2239         7.20                7.00                
Vardas4030          Pavarde4030         7.20                4.00                
Vardas5782          Pavarde5782         7.20                5.00                
Vardas7662          Pavarde7662         7.20                6.00                
Vardas4137          Pavarde4137         7.20                6.00                
Vardas2806          Pavarde2806         7.20                5.00                
Vardas6991          Pavarde6991         7.20                3.00                
Vardas1332          Pavarde1332         7.20                6.00                
Vardas7486          Pavarde7486         7.20                6.00                
Vardas8211          Pavarde8211         7.20                3.00                
Vardas1667          Pavarde1667         7.20                9.00                
Vardas1326          Pavarde1326         7.20                6.00                
Vardas2450          Pavarde2450         7.20                6.00                
Vardas199           Pavarde199          7.20                8.00                
Vardas6428          Pavarde6428         7.20                5.00                
Vardas2873          Pavarde2873         7.20                5.00                
Vardas9507          Pavarde9507         7.20                6.00                
Vardas7504          Pavarde7504         7.20                4.00                
Vardas2037          Pavarde2037         7.20                5.00                
Vardas2039          Pavarde2039         7.20                2.00                
Vardas9355          Pavarde9355         7.20                5.00                
Vardas8290          Pavarde8290         7.24                5.00                
Vardas1902          Pavarde1902         7.24                7.00                
Vardas5003          Pavarde5003         7.24                4.00                
Vardas3242          Pavarde3242         7.24                5.00                
Vardas3174          Pavarde3174         7.24                2.00                
Vardas5736          Pavarde5736         7.24                5.00                
Vardas3980          Pavarde3980         7.24                3.00                
Vardas7925          Pavarde7925         7.24                5.00                
Vardas6059          Pavarde6059         7.24                3.00                
Vardas812           Pavarde812          7.24                4.00                
Vardas7117          Pavarde7117         7.24                9.00                
Vardas6343          Pavarde6343         7.24                6.00                
Vardas8988          Pavarde8988         7.24                5.00                
Vardas7820          Pavarde7820         7.24                5.00                
Vardas1988          Pavarde1988         7.24                8.00                
Vardas6636          Pavarde6636         7.24                5.00                
Vardas4027          Pavarde4027         7.24                5.00                
Vardas7290          Pavarde7290         7.24                8.00                
Vardas9134          Pavarde9134         7.24                7.00                
Vardas7668          Pavarde7668         7.24                4.00                
Vardas6404          Pavarde6404         7.24                4.00                
Vardas2279          Pavarde2279         7.24                5.00                
Vardas7667          Pavarde7667         7.24                4.00                
Vardas8221          Pavarde8221         7.24                3.00                
Vardas4459          Pavarde4459         7.24                9.00                
Vardas9425          Pavarde9425         7.24                4.00                
Vardas1260          Pavarde1260         7.24                4.00                
Vardas9725          Pavarde9725         7.24                5.00                
Vardas7240          Pavarde7240         7.24                9.00                
Vardas2721          Pavarde2721         7.24                5.00                
Vardas5585          Pavarde5585         7.24                4.00                
Vardas7159          Pavarde7159         7.24                3.00                
Vardas8436          Pavarde8436         7.24                3.00                
Vardas2031          Pavarde2031         7.24                3.00                
Vardas6177          Pavarde6177         7.24                5.00                
Vardas1510          Pavarde1510         7.24                5.00                
Vardas7893          Pavarde7893         7.24                3.00                
Vardas8672          Pavarde8672         7.24                4.00                
Vardas8974          Pavarde8974         7.24                3.00                
Vardas8881          Pavarde8881         7.24                5.00                
Vardas4100          Pavarde4100         7.24                3.00                
Vardas7523          Pavarde7523         7.24                8.00                
Vardas7607          Pavarde7607         7.24                4.00                
Vardas4188          Pavarde4188         7.24                4.00                
Vardas2684          Pavarde2684         7.24                3.00                
Vardas4664          Pavarde4664         7.24                4.00                
Vardas9624          Pavarde9624         7.24                2.00                
Vardas8405          Pavarde8405         7.24                5.00                
Vardas5648          Pavarde5648         7.24                6.00                
Vardas4041          Pavarde4041         7.24                4.00                
Vardas245           Pavarde245          7.24                3.00                
Vardas5626          Pavarde5626         7.24                5.00                
Vardas919           Pavarde919          7.24                2.00                
Vardas9396          Pavarde9396         7.24                5.00                
Vardas916           Pavarde916          7.24                8.00                
Vardas9959          Pavarde9959         7.24                4.00                
Vardas284           Pavarde284          7.24                4.00                
Vardas8112          Pavarde8112         7.24                5.00                
Vardas4595          Pavarde4595         7.24                8.00                
Vardas81            Pavarde81           7.24                3.00                
Vardas1168          Pavarde1168         7.24                5.00                
Vardas1052          Pavarde1052         7.24                5.00                
Vardas314           Pavarde314          7.24                5.00                
Vardas4127          Pavarde4127         7.24                3.00                
Vardas8996          Pavarde8996         7.24                4.00                
Vardas5197          Pavarde5197         7.28                7.00                
Vardas7656          Pavarde7656         7.28                7.00                
Vardas3881          Pavarde3881         7.28                8.00                
Vardas1191          Pavarde1191         7.28                8.00                
Vardas2933          Pavarde2933         7.28                3.00                
Vardas6675          Pavarde6675         7.28                3.00                
Vardas3611          Pavarde3611         7.28                6.00                
Vardas3392          Pavarde3392         7.28                3.00                
Vardas6576          Pavarde6576         7.28                7.00                
Vardas7131          Pavarde7131         7.28                5.00                
Vardas7128          Pavarde7128         7.28                7.00                
Vardas2964          Pavarde2964         7.28                6.00                
Vardas2302          Pavarde2302         7.28                8.00                
Vardas1161          Pavarde1161         7.28                7.00                
Vardas2982          Pavarde2982         7.28                2.00                
Vardas7443          Pavarde7443         7.28                7.00                
Vardas6856          Pavarde6856         7.28                7.00                
Vardas8165          Pavarde8165         7.28                4.00                
Vardas4062          Pavarde4062         7.28                6.00                
Vardas6309          Pavarde6309         7.28                7.00                
Vardas4972          Pavarde4972         7.28                7.00                
Vardas8873          Pavarde8873         7.28                7.00                
Vardas4651          Pavarde4651         7.28                2.00                
Vardas8719          Pavarde8719         7.28                7.00                
Vardas5353          Pavarde5353         7.28                6.00                
Vardas8505          Pavarde8505         7.28                6.00                
Vardas8654          Pavarde8654         7.28                7.00                
Vardas8572          Pavarde8572         7.28                5.00                
Vardas7430          Pavarde7430         7.28                6.00                
Vardas1634          Pavarde1634         7.28                3.00                
Vardas1620          Pavarde1620         7.28                6.00                
Vardas9504          Pavarde9504         7.28                6.00                
Vardas9505          Pavarde9505         7.28                7.00                
Vardas1459          Pavarde1459         7.28                2.00                
Vardas5900          Pavarde5900         7.28                6.00                
Vardas9639          Pavarde9639         7.28                6.00                
Vardas9643          Pavarde9643         7.28                8.00                
Vardas127           Pavarde127          7.28                6.00                
Vardas2623          Pavarde2623         7.28                6.00                
Vardas5704          Pavarde5704         7.28                6.00                
Vardas5708          Pavarde5708         7.28                8.00                
Vardas3041          Pavarde3041         7.28                7.00                
Vardas8293          Pavarde8293         7.28                6.00                
Vardas503           Pavarde503          7.28                6.00                
Vardas570           Pavarde570          7.28                7.00                
Vardas619           Pavarde619          7.28                6.00                
Vardas5762          Pavarde5762         7.28                7.00                
Vardas1270          Pavarde1270         7.28                2.00                
Vardas701           Pavarde701          7.28                2.00                
Vardas819           Pavarde819          7.28                6.00                
Vardas842           Pavarde842          7.28                8.00                
Vardas4221          Pavarde4221         7.28                6.00                
Vardas3795          Pavarde3795         7.28                5.00                
Vardas5207          Pavarde5207         7.28                6.00                
Vardas3713          Pavarde3713         7.28                6.00                
Vardas7329          Pavarde7329         7.28                7.00                
Vardas7552          Pavarde7552         7.28                6.00                
Vardas2040          Pavarde2040         7.28                2.00                
Vardas5428          Pavarde5428         7.28                7.00                
Vardas1207          Pavarde1207         7.28                7.00                
Vardas9172          Pavarde9172         7.28                6.00                
Vardas7281          Pavarde7281         7.28                7.00                
Vardas6757          Pavarde6757         7.28                5.00                
Vardas3677          Pavarde3677         7.28                6.00                
Vardas5252          Pavarde5252         7.32                5.00                
Vardas7183          Pavarde7183         7.32                5.00                
Vardas1268          Pavarde1268         7.32                4.00                
Vardas9662          Pavarde9662         7.32                5.00                
Vardas3312          Pavarde3312         7.32                9.00                
Vardas4301          Pavarde4301         7.32                9.00                
Vardas5170          Pavarde5170         7.32                4.00                
Vardas2954          Pavarde2954         7.32                10.00               
Vardas5683          Pavarde5683         7.32                6.00                
Vardas3958          Pavarde3958         7.32                4.00                
Vardas471           Pavarde471          7.32                4.00                
Vardas5162          Pavarde5162         7.32                5.00                
Vardas272           Pavarde272          7.32                4.00                
Vardas3245          Pavarde3245         7.32                4.00                
Vardas2732          Pavarde2732         7.32                8.00                
Vardas1742          Pavarde1742         7.32                5.00                
Vardas5456          Pavarde5456         7.32                4.00                
Vardas103           Pavarde103          7.32                3.00                
Vardas3692          Pavarde3692         7.32                4.00                
Vardas2032          Pavarde2032         7.32                4.00                
Vardas3449          Pavarde3449         7.32                4.00                
Vardas3396          Pavarde3396         7.32                4.00                
Vardas9228          Pavarde9228         7.32                2.00                
Vardas5058          Pavarde5058         7.32                5.00                
Vardas8012          Pavarde8012         7.32                4.00                
Vardas5288          Pavarde5288         7.32                5.00                
Vardas220           Pavarde220          7.32                5.00                
Vardas7821          Pavarde7821         7.32                3.00                
Vardas5276          Pavarde5276         7.32                4.00                
Vardas9616          Pavarde9616         7.32                6.00                
Vardas5306          Pavarde5306         7.32                9.00                
Vardas6479          Pavarde6479         7.32                5.00                
Vardas4520          Pavarde4520         7.32                5.00                
Vardas2198          Pavarde2198         7.32                8.00                
Vardas7572          Pavarde7572         7.32                5.00                
Vardas4237          Pavarde4237         7.32                3.00                
Vardas9645          Pavarde9645         7.32                8.00                
Vardas2826          Pavarde2826         7.32                5.00                
Vardas9476          Pavarde9476         7.32                4.00                
Vardas5078          Pavarde5078         7.32                10.00               
Vardas7032          Pavarde7032         7.32                4.00                
Vardas5518          Pavarde5518         7.32                4.00                
Vardas741           Pavarde741          7.32                4.00                
Vardas6248          Pavarde6248         7.32                4.00                
Vardas1720          Pavarde1720         7.32                5.00                
Vardas9400          Pavarde9400         7.32                8.00                
Vardas8034          Pavarde8034         7.32                5.00                
Vardas2176          Pavarde2176         7.32                5.00                
Vardas656           Pavarde656          7.32                3.00                
Vardas8893          Pavarde8893         7.32                4.00                
Vardas5497          Pavarde5497         7.32                5.00                
Vardas4145          Pavarde4145         7.32                3.00                
Vardas479           Pavarde479          7.32                4.00                
Vardas6322          Pavarde6322         7.32                4.00                
Vardas3326          Pavarde3326         7.32                8.00                
Vardas7645          Pavarde7645         7.32                5.00                
Vardas6509          Pavarde6509         7.32                6.00                
Vardas5144          Pavarde5144         7.32                8.00                
Vardas604           Pavarde604          7.32                4.00                
Vardas2400          Pavarde2400         7.32                6.00                
Vardas7768          Pavarde7768         7.32                6.00                
Vardas1073          Pavarde1073         7.32                6.00                
Vardas2439          Pavarde2439         7.32                5.00                
Vardas5039          Pavarde5039         7.32                8.00                
Vardas4589          Pavarde4589         7.32                4.00                
Vardas9097          Pavarde9097         7.32                4.00                
Vardas885           Pavarde885          7.32                9.00                
Vardas3875          Pavarde3875         7.36                2.00                
Vardas5579          Pavarde5579         7.36                3.00                
Vardas2999          Pavarde2999         7.36                4.00                
Vardas8182          Pavarde8182         7.36                3.00                
Vardas437           Pavarde437          7.36                3.00                
Vardas8121          Pavarde8121         7.36                3.00                
Vardas7368          Pavarde7368         7.36                3.00                
Vardas259           Pavarde259          7.36                3.00                
Vardas8995          Pavarde8995         7.36                3.00                
Vardas1322          Pavarde1322         7.36                3.00                
Vardas4093          Pavarde4093         7.36                2.00                
Vardas5551          Pavarde5551         7.36                3.00                
Vardas8795          Pavarde8795         7.36                3.00                
Vardas632           Pavarde632          7.36                3.00                
Vardas5769          Pavarde5769         7.36                3.00                
Vardas8459          Pavarde8459         7.36                3.00                
Vardas5006          Pavarde5006         7.36                4.00                
Vardas3397          Pavarde3397         7.36                3.00                
Vardas2075          Pavarde2075         7.36                2.00                
Vardas3018          Pavarde3018         7.36                3.00                
Vardas7072          Pavarde7072         7.36                6.00                
Vardas6312          Pavarde6312         7.36                8.00                
Vardas1304          Pavarde1304         7.36                5.00                
Vardas6545          Pavarde6545         7.36                7.00                
Vardas1388          Pavarde1388         7.36                6.00                
Vardas9559          Pavarde9559         7.36                8.00                
Vardas4921          Pavarde4921         7.36                7.00                
Vardas6768          Pavarde6768         7.36                7.00                
Vardas1452          Pavarde1452         7.36                8.00                
Vardas2016          Pavarde2016         7.36                6.00                
Vardas9247          Pavarde9247         7.36                7.00                
Vardas1367          Pavarde1367         7.36                6.00                
Vardas6899          Pavarde6899         7.36                5.00                
Vardas8162          Pavarde8162         7.36                6.00                
Vardas6898          Pavarde6898         7.36                6.00                
Vardas315           Pavarde315          7.36                8.00                
Vardas6558          Pavarde6558         7.36                7.00                
Vardas4767          Pavarde4767         7.36                6.00                
Vardas7712          Pavarde7712         7.36                6.00                
Vardas60            Pavarde60           7.36                7.00                
Vardas6569          Pavarde6569         7.36                8.00                
Vardas5657          Pavarde5657         7.36                7.00                
Vardas7018          Pavarde7018         7.36                5.00                
Vardas7850          Pavarde7850         7.36                6.00                
Vardas4855          Pavarde4855         7.36                7.00                
Vardas8535          Pavarde8535         7.36                7.00                
Vardas9269          Pavarde9269         7.36                6.00                
Vardas9521          Pavarde9521         7.36                7.00                
Vardas2617          Pavarde2617         7.36                9.00                
Vardas8166          Pavarde8166         7.36                8.00                
Vardas298           Pavarde298          7.36                7.00                
Vardas358           Pavarde358          7.36                7.00                
Vardas4889          Pavarde4889         7.36                7.00                
Vardas1398          Pavarde1398         7.36                8.00                
Vardas7153          Pavarde7153         7.36                6.00                
Vardas6571          Pavarde6571         7.36                6.00                
Vardas5444          Pavarde5444         7.36                7.00                
Vardas9860          Pavarde9860         7.36                7.00                
Vardas2659          Pavarde2659         7.36                7.00                
Vardas5649          Pavarde5649         7.36                6.00                
Vardas1176          Pavarde1176         7.36                6.00                
Vardas931           Pavarde931          7.36                6.00                
Vardas925           Pavarde925          7.36                6.00                
Vardas2790          Pavarde2790         7.36                9.00                
Vardas7975          Pavarde7975         7.36                7.00                
Vardas1363          Pavarde1363         7.36                7.00                
Vardas6416          Pavarde6416         7.36                6.00                
Vardas3818          Pavarde3818         7.36                7.00                
Vardas3372          Pavarde3372         7.36                7.00                
Vardas9978          Pavarde9978         7.36                7.00                
Vardas3735          Pavarde3735         7.40                9.00                
Vardas1837          Pavarde1837         7.40                6.00                
Vardas4212          Pavarde4212         7.40                6.00                
Vardas4390          Pavarde4390         7.40                3.00                
Vardas1723          Pavarde1723         7.40                5.00                
Vardas4222          Pavarde4222         7.40                6.00                
Vardas5979          Pavarde5979         7.40                5.00                
Vardas8713          Pavarde8713         7.40                7.00                
Vardas4990          Pavarde4990         7.40                6.00                
Vardas5253          Pavarde5253         7.40                4.00                
Vardas7402          Pavarde7402         7.40                4.00                
Vardas1635          Pavarde1635         7.40                5.00                
Vardas1650          Pavarde1650         7.40                3.00                
Vardas5539          Pavarde5539         7.40                6.00                
Vardas8585          Pavarde8585         7.40                5.00                
Vardas7084          Pavarde7084         7.40                5.00                
Vardas5362          Pavarde5362         7.40                5.00                
Vardas703           Pavarde703          7.40                5.00                
Vardas9528          Pavarde9528         7.40                4.00                
Vardas8665          Pavarde8665         7.40                4.00                
Vardas3880          Pavarde3880         7.40                4.00                
Vardas3622          Pavarde3622         7.40                5.00                
Vardas8526          Pavarde8526         7.40                4.00                
Vardas1189          Pavarde1189         7.40                5.00                
Vardas8658          Pavarde8658         7.40                5.00                
Vardas8007          Pavarde8007         7.40                5.00                
Vardas5831          Pavarde5831         7.40                9.00                
Vardas5129          Pavarde5129         7.40                6.00                
Vardas6332          Pavarde6332         7.40                4.00                
Vardas321           Pavarde321          7.40                5.00                
Vardas8475          Pavarde8475         7.40                5.00                
Vardas6939          Pavarde6939         7.40                4.00                
Vardas3541          Pavarde3541         7.40                4.00                
Vardas1231          Pavarde1231         7.40                4.00                
Vardas2835          Pavarde2835         7.40                8.00                
Vardas7829          Pavarde7829         7.40                9.00                
Vardas3178          Pavarde3178         7.40                5.00                
Vardas1236          Pavarde1236         7.40                5.00                
Vardas2554          Pavarde2554         7.40                4.00                
Vardas6604          Pavarde6604         7.40                9.00                
Vardas4189          Pavarde4189         7.40                5.00                
Vardas1091          Pavarde1091         7.40                5.00                
Vardas5093          Pavarde5093         7.40                5.00                
Vardas6673          Pavarde6673         7.40                3.00                
Vardas6988          Pavarde6988         7.40                5.00                
Vardas4274          Pavarde4274         7.40                8.00                
Vardas2851          Pavarde2851         7.40                5.00                
Vardas5157          Pavarde5157         7.40                4.00                
Vardas5140          Pavarde5140         7.40                4.00                
Vardas1014          Pavarde1014         7.40                6.00                
Vardas1005          Pavarde1005         7.40                5.00                
Vardas6823          Pavarde6823         7.40                6.00                
Vardas9887          Pavarde9887         7.40                5.00                
Vardas3040          Pavarde3040         7.40                8.00                
Vardas5695          Pavarde5695         7.40                5.00                
Vardas9915          Pavarde9915         7.40                4.00                
Vardas8902          Pavarde8902         7.40                3.00                
Vardas7284          Pavarde7284         7.40                5.00                
Vardas2483          Pavarde2483         7.40                5.00                
Vardas7094          Pavarde7094         7.40                6.00                
Vardas3935          Pavarde3935         7.40                4.00                
Vardas2618          Pavarde2618         7.40                4.00                
Vardas6889          Pavarde6889         7.40                7.00                
Vardas7543          Pavarde7543         7.40                5.00                
Vardas9196          Pavarde9196         7.40                5.00                
Vardas4244          Pavarde4244         7.40                8.00                
Vardas6670          Pavarde6670         7.40                6.00                
Vardas2715          Pavarde2715         7.40                10.00               
Vardas6485          Pavarde6485         7.40                4.00                
Vardas2105          Pavarde2105         7.44                4.00                
Vardas59            Pavarde59           7.44                3.00                
Vardas394           Pavarde394          7.44                4.00                
Vardas5562          Pavarde5562         7.44                2.00                
Vardas7311          Pavarde7311         7.44                3.00                
Vardas47            Pavarde47           7.44                2.00                
Vardas6364          Pavarde6364         7.44                3.00                
Vardas1380          Pavarde1380         7.44                3.00                
Vardas8398          Pavarde8398         7.44                4.00                
Vardas2600          Pavarde2600         7.44                3.00                
Vardas5853          Pavarde5853         7.44                3.00                
Vardas2660          Pavarde2660         7.44                3.00                
Vardas3099          Pavarde3099         7.44                2.00                
Vardas7098          Pavarde7098         7.44                2.00                
Vardas1659          Pavarde1659         7.44                3.00                
Vardas1457          Pavarde1457         7.44                2.00                
Vardas4924          Pavarde4924         7.44                4.00                
Vardas6826          Pavarde6826         7.44                4.00                
Vardas8208          Pavarde8208         7.44                2.00                
Vardas8811          Pavarde8811         7.44                2.00                
Vardas4706          Pavarde4706         7.44                2.00                
Vardas5842          Pavarde5842         7.44                4.00                
Vardas7985          Pavarde7985         7.44                3.00                
Vardas4862          Pavarde4862         7.44                6.00                
Vardas5433          Pavarde5433         7.44                9.00                
Vardas3217          Pavarde3217         7.44                6.00                
Vardas8606          Pavarde8606         7.44                7.00                
Vardas7047          Pavarde7047         7.44                7.00                
Vardas2834          Pavarde2834         7.44                6.00                
Vardas9311          Pavarde9311         7.44                6.00                
Vardas6756          Pavarde6756         7.44                8.00                
Vardas3679          Pavarde3679         7.44                8.00                
Vardas1399          Pavarde1399         7.44                7.00                
Vardas1978          Pavarde1978         7.44                9.00                
Vardas4480          Pavarde4480         7.44                8.00                
Vardas7156          Pavarde7156         7.44                6.00                
Vardas4880          Pavarde4880         7.44                8.00                
Vardas5442          Pavarde5442         7.44                7.00                
Vardas6434          Pavarde6434         7.44                7.00                
Vardas141           Pavarde141          7.44                8.00                
Vardas6762          Pavarde6762         7.44                8.00                
Vardas3389          Pavarde3389         7.44                7.00                
Vardas4285          Pavarde4285         7.44                8.00                
Vardas7464          Pavarde7464         7.44                6.00                
Vardas6867          Pavarde6867         7.44                8.00                
Vardas74            Pavarde74           7.44                7.00                
Vardas5481          Pavarde5481         7.44                8.00                
Vardas4080          Pavarde4080         7.44                8.00                
Vardas4681          Pavarde4681         7.44                8.00                
Vardas2273          Pavarde2273         7.44                7.00                
Vardas1213          Pavarde1213         7.44                6.00                
Vardas5532          Pavarde5532         7.44                7.00                
Vardas2805          Pavarde2805         7.44                7.00                
