Vardas              Pavardess           Galutinis vidurkis  Galutine mediana    
Vardas5876          Pavarde5876         8.08                6.00                
Vardas9125          Pavarde9125         8.08                6.00                
Vardas2057          Pavarde2057         8.08                7.00                
Vardas7111          Pavarde7111         8.08                6.00                
Vardas3988          Pavarde3988         8.08                5.00                
Vardas1402          Pavarde1402         8.08                5.00                
Vardas1859          Pavarde1859         8.08                4.00                
Vardas4813          Pavarde4813         8.08                4.00                
Vardas5009          Pavarde5009         8.08                6.00                
Vardas4326          Pavarde4326         8.08                6.00                
Vardas3696          Pavarde3696         8.08                5.00                
Vardas5517          Pavarde5517         8.08                6.00                
Vardas3497          Pavarde3497         8.08                7.00                
Vardas95            Pavarde95           8.08                5.00                
Vardas9808          Pavarde9808         8.08                6.00                
Vardas4669          Pavarde4669         8.08                5.00                
Vardas903           Pavarde903          8.08                5.00                
Vardas3539          Pavarde3539         8.08                6.00                
Vardas6403          Pavarde6403         8.08                5.00                
Vardas1267          Pavarde1267         8.08                9.00                
Vardas1479          Pavarde1479         8.08                8.00                
Vardas203           Pavarde203          8.08                5.00                
Vardas3003          Pavarde3003         8.08                9.00                
Vardas7709          Pavarde7709         8.08                3.00                
Vardas6609          Pavarde6609         8.08                4.00                
Vardas9804          Pavarde9804         8.08                5.00                
Vardas4428          Pavarde4428         8.08                7.00                
Vardas8175          Pavarde8175         8.08                6.00                
Vardas5161          Pavarde5161         8.08                5.00                
Vardas8419          Pavarde8419         8.08                5.00                
Vardas6952          Pavarde6952         8.08                5.00                
Vardas9144          Pavarde9144         8.08                4.00                
Vardas5570          Pavarde5570         8.08                6.00                
Vardas7321          Pavarde7321         8.08                5.00                
Vardas8483          Pavarde8483         8.08                5.00                
Vardas5314          Pavarde5314         8.08                6.00                
Vardas1061          Pavarde1061         8.08                5.00                
Vardas1585          Pavarde1585         8.08                5.00                
Vardas1066          Pavarde1066         8.08                6.00                
Vardas1545          Pavarde1545         8.08                5.00                
Vardas1238          Pavarde1238         8.08                4.00                
Vardas1946          Pavarde1946         8.08                6.00                
Vardas8127          Pavarde8127         8.08                5.00                
Vardas5856          Pavarde5856         8.08                3.00                
Vardas2823          Pavarde2823         8.08                5.00                
Vardas5978          Pavarde5978         8.08                4.00                
Vardas1183          Pavarde1183         8.08                6.00                
Vardas3209          Pavarde3209         8.08                4.00                
Vardas5892          Pavarde5892         8.08                3.00                
Vardas4536          Pavarde4536         8.08                3.00                
Vardas8343          Pavarde8343         8.08                6.00                
Vardas7245          Pavarde7245         8.08                4.00                
Vardas5668          Pavarde5668         8.08                4.00                
Vardas6338          Pavarde6338         8.08                4.00                
Vardas7686          Pavarde7686         8.08                6.00                
Vardas8315          Pavarde8315         8.08                6.00                
Vardas2337          Pavarde2337         8.12                8.00                
Vardas7109          Pavarde7109         8.12                8.00                
Vardas7113          Pavarde7113         8.12                9.00                
Vardas3436          Pavarde3436         8.12                9.00                
Vardas4497          Pavarde4497         8.12                6.00                
Vardas4700          Pavarde4700         8.12                8.00                
Vardas9527          Pavarde9527         8.12                9.00                
Vardas7788          Pavarde7788         8.12                8.00                
Vardas2956          Pavarde2956         8.12                7.00                
Vardas8259          Pavarde8259         8.12                8.00                
Vardas9073          Pavarde9073         8.12                7.00                
Vardas2951          Pavarde2951         8.12                8.00                
Vardas3201          Pavarde3201         8.12                8.00                
Vardas926           Pavarde926          8.12                7.00                
Vardas1842          Pavarde1842         8.12                7.00                
Vardas2714          Pavarde2714         8.12                7.00                
Vardas8750          Pavarde8750         8.12                8.00                
Vardas2083          Pavarde2083         8.12                7.00                
Vardas3724          Pavarde3724         8.12                8.00                
Vardas1740          Pavarde1740         8.12                7.00                
Vardas2356          Pavarde2356         8.12                6.00                
Vardas6919          Pavarde6919         8.12                7.00                
Vardas5531          Pavarde5531         8.12                8.00                
Vardas149           Pavarde149          8.12                8.00                
Vardas411           Pavarde411          8.12                7.00                
Vardas9655          Pavarde9655         8.12                7.00                
Vardas1349          Pavarde1349         8.12                6.00                
Vardas8530          Pavarde8530         8.12                6.00                
Vardas9912          Pavarde9912         8.12                6.00                
Vardas1185          Pavarde1185         8.12                7.00                
Vardas5364          Pavarde5364         8.12                8.00                
Vardas4709          Pavarde4709         8.12                6.00                
Vardas2952          Pavarde2952         8.16                9.00                
Vardas2397          Pavarde2397         8.16                7.00                
Vardas6599          Pavarde6599         8.16                5.00                
Vardas5417          Pavarde5417         8.16                5.00                
Vardas7034          Pavarde7034         8.16                5.00                
Vardas1708          Pavarde1708         8.16                7.00                
Vardas3899          Pavarde3899         8.16                7.00                
Vardas6357          Pavarde6357         8.16                7.00                
Vardas7719          Pavarde7719         8.16                4.00                
Vardas1703          Pavarde1703         8.16                5.00                
Vardas6062          Pavarde6062         8.16                6.00                
Vardas2935          Pavarde2935         8.16                5.00                
Vardas9118          Pavarde9118         8.16                6.00                
Vardas2196          Pavarde2196         8.16                6.00                
Vardas6834          Pavarde6834         8.16                5.00                
Vardas7585          Pavarde7585         8.16                7.00                
Vardas2069          Pavarde2069         8.16                9.00                
Vardas1694          Pavarde1694         8.16                3.00                
Vardas6648          Pavarde6648         8.16                4.00                
Vardas5090          Pavarde5090         8.16                4.00                
Vardas6706          Pavarde6706         8.16                6.00                
Vardas8651          Pavarde8651         8.16                6.00                
Vardas1069          Pavarde1069         8.16                6.00                
Vardas8919          Pavarde8919         8.16                6.00                
Vardas7514          Pavarde7514         8.16                4.00                
Vardas3748          Pavarde3748         8.16                5.00                
Vardas3446          Pavarde3446         8.16                5.00                
Vardas6147          Pavarde6147         8.16                4.00                
Vardas4772          Pavarde4772         8.16                3.00                
Vardas1956          Pavarde1956         8.16                6.00                
Vardas425           Pavarde425          8.16                5.00                
Vardas1671          Pavarde1671         8.16                7.00                
Vardas3439          Pavarde3439         8.16                5.00                
Vardas429           Pavarde429          8.16                5.00                
Vardas1849          Pavarde1849         8.16                5.00                
Vardas356           Pavarde356          8.16                6.00                
Vardas1794          Pavarde1794         8.16                6.00                
Vardas9342          Pavarde9342         8.16                6.00                
Vardas9344          Pavarde9344         8.16                7.00                
Vardas1424          Pavarde1424         8.16                6.00                
Vardas2604          Pavarde2604         8.16                6.00                
Vardas9697          Pavarde9697         8.16                8.00                
Vardas3379          Pavarde3379         8.16                8.00                
Vardas4309          Pavarde4309         8.16                5.00                
Vardas267           Pavarde267          8.16                5.00                
Vardas4906          Pavarde4906         8.16                7.00                
Vardas9034          Pavarde9034         8.16                5.00                
Vardas8469          Pavarde8469         8.16                6.00                
Vardas2323          Pavarde2323         8.16                6.00                
Vardas7122          Pavarde7122         8.16                5.00                
Vardas9019          Pavarde9019         8.16                6.00                
Vardas6590          Pavarde6590         8.16                9.00                
Vardas5248          Pavarde5248         8.16                10.00               
Vardas7151          Pavarde7151         8.16                6.00                
Vardas7154          Pavarde7154         8.16                7.00                
Vardas359           Pavarde359          8.20                7.00                
Vardas6488          Pavarde6488         8.20                6.00                
Vardas7637          Pavarde7637         8.20                7.00                
Vardas8450          Pavarde8450         8.20                6.00                
Vardas7243          Pavarde7243         8.20                7.00                
Vardas2871          Pavarde2871         8.20                7.00                
Vardas9934          Pavarde9934         8.20                9.00                
Vardas5818          Pavarde5818         8.20                7.00                
Vardas5335          Pavarde5335         8.20                9.00                
Vardas6186          Pavarde6186         8.20                9.00                
Vardas2691          Pavarde2691         8.20                8.00                
Vardas8694          Pavarde8694         8.20                8.00                
Vardas1617          Pavarde1617         8.20                7.00                
Vardas4161          Pavarde4161         8.20                7.00                
Vardas2353          Pavarde2353         8.20                7.00                
Vardas4334          Pavarde4334         8.20                9.00                
Vardas7374          Pavarde7374         8.20                8.00                
Vardas7166          Pavarde7166         8.20                9.00                
Vardas1407          Pavarde1407         8.20                7.00                
Vardas1626          Pavarde1626         8.20                7.00                
Vardas1181          Pavarde1181         8.20                6.00                
Vardas7962          Pavarde7962         8.20                7.00                
Vardas1539          Pavarde1539         8.20                7.00                
Vardas9692          Pavarde9692         8.20                7.00                
Vardas5522          Pavarde5522         8.20                9.00                
Vardas447           Pavarde447          8.20                8.00                
Vardas8872          Pavarde8872         8.20                8.00                
Vardas6329          Pavarde6329         8.20                8.00                
Vardas5925          Pavarde5925         8.20                8.00                
Vardas9163          Pavarde9163         8.20                8.00                
Vardas6883          Pavarde6883         8.20                9.00                
Vardas9918          Pavarde9918         8.24                7.00                
Vardas9129          Pavarde9129         8.24                8.00                
Vardas3986          Pavarde3986         8.24                7.00                
Vardas4955          Pavarde4955         8.24                7.00                
Vardas789           Pavarde789          8.24                6.00                
Vardas5169          Pavarde5169         8.24                6.00                
Vardas2598          Pavarde2598         8.24                5.00                
Vardas371           Pavarde371          8.24                5.00                
Vardas3615          Pavarde3615         8.24                7.00                
Vardas2500          Pavarde2500         8.24                7.00                
Vardas6142          Pavarde6142         8.24                5.00                
Vardas6772          Pavarde6772         8.24                4.00                
Vardas1577          Pavarde1577         8.24                4.00                
Vardas3911          Pavarde3911         8.24                5.00                
Vardas5117          Pavarde5117         8.24                4.00                
Vardas9801          Pavarde9801         8.24                3.00                
Vardas6743          Pavarde6743         8.24                6.00                
Vardas7763          Pavarde7763         8.24                7.00                
Vardas895           Pavarde895          8.24                7.00                
Vardas1936          Pavarde1936         8.24                5.00                
Vardas1770          Pavarde1770         8.24                6.00                
Vardas6568          Pavarde6568         8.24                5.00                
Vardas6686          Pavarde6686         8.24                6.00                
Vardas7877          Pavarde7877         8.24                7.00                
Vardas7796          Pavarde7796         8.24                3.00                
Vardas851           Pavarde851          8.24                6.00                
Vardas9045          Pavarde9045         8.24                5.00                
Vardas4901          Pavarde4901         8.24                6.00                
Vardas5136          Pavarde5136         8.24                7.00                
Vardas4410          Pavarde4410         8.24                6.00                
Vardas3342          Pavarde3342         8.24                7.00                
Vardas4211          Pavarde4211         8.24                6.00                
Vardas3045          Pavarde3045         8.24                6.00                
Vardas5949          Pavarde5949         8.24                6.00                
Vardas6882          Pavarde6882         8.24                6.00                
Vardas8114          Pavarde8114         8.24                6.00                
Vardas538           Pavarde538          8.24                3.00                
Vardas3309          Pavarde3309         8.24                5.00                
Vardas3308          Pavarde3308         8.24                7.00                
Vardas1922          Pavarde1922         8.24                7.00                
Vardas534           Pavarde534          8.24                5.00                
Vardas533           Pavarde533          8.24                6.00                
Vardas2549          Pavarde2549         8.24                5.00                
Vardas4523          Pavarde4523         8.24                5.00                
Vardas2693          Pavarde2693         8.24                5.00                
Vardas1892          Pavarde1892         8.24                7.00                
Vardas5942          Pavarde5942         8.24                4.00                
Vardas4469          Pavarde4469         8.24                5.00                
Vardas6934          Pavarde6934         8.24                7.00                
Vardas7300          Pavarde7300         8.24                7.00                
Vardas1389          Pavarde1389         8.24                5.00                
Vardas7610          Pavarde7610         8.24                7.00                
Vardas491           Pavarde491          8.24                5.00                
Vardas1686          Pavarde1686         8.24                6.00                
Vardas8531          Pavarde8531         8.24                7.00                
Vardas3482          Pavarde3482         8.24                6.00                
Vardas4836          Pavarde4836         8.24                6.00                
Vardas6973          Pavarde6973         8.24                6.00                
Vardas8088          Pavarde8088         8.24                6.00                
Vardas4359          Pavarde4359         8.24                6.00                
Vardas8755          Pavarde8755         8.24                8.00                
Vardas4077          Pavarde4077         8.24                5.00                
Vardas9582          Pavarde9582         8.24                6.00                
Vardas972           Pavarde972          8.24                6.00                
Vardas7649          Pavarde7649         8.24                4.00                
Vardas8134          Pavarde8134         8.24                4.00                
Vardas3286          Pavarde3286         8.24                5.00                
Vardas1220          Pavarde1220         8.24                7.00                
Vardas5434          Pavarde5434         8.24                6.00                
Vardas3499          Pavarde3499         8.24                6.00                
Vardas6246          Pavarde6246         8.24                6.00                
Vardas6818          Pavarde6818         8.24                6.00                
Vardas5634          Pavarde5634         8.24                6.00                
Vardas3633          Pavarde3633         8.24                7.00                
Vardas7682          Pavarde7682         8.24                7.00                
Vardas2195          Pavarde2195         8.24                5.00                
Vardas8423          Pavarde8423         8.24                6.00                
Vardas8311          Pavarde8311         8.24                10.00               
Vardas8123          Pavarde8123         8.24                9.00                
Vardas4499          Pavarde4499         8.24                9.00                
Vardas2996          Pavarde2996         8.24                9.00                
Vardas6355          Pavarde6355         8.28                7.00                
Vardas794           Pavarde794          8.28                8.00                
Vardas814           Pavarde814          8.28                9.00                
Vardas4358          Pavarde4358         8.28                8.00                
Vardas6655          Pavarde6655         8.28                9.00                
Vardas4815          Pavarde4815         8.28                7.00                
Vardas4395          Pavarde4395         8.28                8.00                
Vardas3430          Pavarde3430         8.28                7.00                
Vardas3849          Pavarde3849         8.28                8.00                
Vardas1171          Pavarde1171         8.28                8.00                
Vardas6347          Pavarde6347         8.28                8.00                
Vardas175           Pavarde175          8.28                8.00                
Vardas6006          Pavarde6006         8.28                8.00                
Vardas4627          Pavarde4627         8.28                8.00                
Vardas628           Pavarde628          8.28                8.00                
Vardas8142          Pavarde8142         8.28                8.00                
Vardas5112          Pavarde5112         8.28                7.00                
Vardas4182          Pavarde4182         8.28                6.00                
Vardas7669          Pavarde7669         8.28                7.00                
Vardas9867          Pavarde9867         8.28                9.00                
Vardas9894          Pavarde9894         8.28                8.00                
Vardas2862          Pavarde2862         8.28                9.00                
Vardas4672          Pavarde4672         8.28                6.00                
Vardas8374          Pavarde8374         8.28                7.00                
Vardas6962          Pavarde6962         8.28                10.00               
Vardas7750          Pavarde7750         8.28                9.00                
Vardas9707          Pavarde9707         8.28                8.00                
Vardas9285          Pavarde9285         8.28                8.00                
Vardas5439          Pavarde5439         8.28                8.00                
Vardas1506          Pavarde1506         8.28                6.00                
Vardas3136          Pavarde3136         8.28                8.00                
Vardas5309          Pavarde5309         8.28                7.00                
Vardas2514          Pavarde2514         8.28                8.00                
Vardas4825          Pavarde4825         8.28                8.00                
Vardas6513          Pavarde6513         8.28                8.00                
Vardas4727          Pavarde4727         8.28                6.00                
Vardas258           Pavarde258          8.28                7.00                
Vardas9886          Pavarde9886         8.32                6.00                
Vardas9898          Pavarde9898         8.32                5.00                
Vardas940           Pavarde940          8.32                7.00                
Vardas5784          Pavarde5784         8.32                8.00                
Vardas7058          Pavarde7058         8.32                5.00                
Vardas7864          Pavarde7864         8.32                9.00                
Vardas3557          Pavarde3557         8.32                7.00                
Vardas9042          Pavarde9042         8.32                5.00                
Vardas9021          Pavarde9021         8.32                8.00                
Vardas7819          Pavarde7819         8.32                6.00                
Vardas6570          Pavarde6570         8.32                9.00                
Vardas2269          Pavarde2269         8.32                6.00                
Vardas3613          Pavarde3613         8.32                5.00                
Vardas7316          Pavarde7316         8.32                5.00                
Vardas4233          Pavarde4233         8.32                6.00                
Vardas7555          Pavarde7555         8.32                6.00                
Vardas2038          Pavarde2038         8.32                7.00                
Vardas7538          Pavarde7538         8.32                7.00                
Vardas2887          Pavarde2887         8.32                6.00                
Vardas3793          Pavarde3793         8.32                5.00                
Vardas830           Pavarde830          8.32                6.00                
Vardas9248          Pavarde9248         8.32                10.00               
Vardas9264          Pavarde9264         8.32                5.00                
Vardas497           Pavarde497          8.32                6.00                
Vardas9291          Pavarde9291         8.32                6.00                
Vardas2819          Pavarde2819         8.32                5.00                
Vardas116           Pavarde116          8.32                7.00                
Vardas9433          Pavarde9433         8.32                6.00                
Vardas4818          Pavarde4818         8.32                6.00                
Vardas5358          Pavarde5358         8.32                6.00                
Vardas5333          Pavarde5333         8.32                8.00                
Vardas3143          Pavarde3143         8.32                5.00                
Vardas4344          Pavarde4344         8.32                7.00                
Vardas9029          Pavarde9029         8.32                6.00                
Vardas5918          Pavarde5918         8.32                6.00                
Vardas2686          Pavarde2686         8.32                5.00                
Vardas5632          Pavarde5632         8.32                5.00                
Vardas1446          Pavarde1446         8.32                8.00                
Vardas5655          Pavarde5655         8.32                5.00                
Vardas1401          Pavarde1401         8.32                6.00                
Vardas9601          Pavarde9601         8.32                5.00                
Vardas4882          Pavarde4882         8.32                6.00                
Vardas6262          Pavarde6262         8.32                5.00                
Vardas5243          Pavarde5243         8.32                6.00                
Vardas8312          Pavarde8312         8.32                4.00                
Vardas5738          Pavarde5738         8.32                5.00                
Vardas8274          Pavarde8274         8.32                6.00                
Vardas5764          Pavarde5764         8.32                6.00                
Vardas6811          Pavarde6811         8.32                9.00                
Vardas8887          Pavarde8887         8.32                5.00                
Vardas3441          Pavarde3441         8.32                6.00                
Vardas6661          Pavarde6661         8.32                5.00                
Vardas5092          Pavarde5092         8.32                7.00                
Vardas4966          Pavarde4966         8.32                6.00                
Vardas8011          Pavarde8011         8.32                5.00                
Vardas992           Pavarde992          8.32                5.00                
Vardas9876          Pavarde9876         8.32                6.00                
Vardas8050          Pavarde8050         8.36                7.00                
Vardas8085          Pavarde8085         8.36                7.00                
Vardas5793          Pavarde5793         8.36                7.00                
Vardas4764          Pavarde4764         8.36                7.00                
Vardas9573          Pavarde9573         8.36                7.00                
Vardas938           Pavarde938          8.36                7.00                
Vardas5888          Pavarde5888         8.36                9.00                
Vardas6777          Pavarde6777         8.36                8.00                
Vardas9391          Pavarde9391         8.36                8.00                
Vardas4286          Pavarde4286         8.36                9.00                
Vardas8043          Pavarde8043         8.36                9.00                
Vardas9293          Pavarde9293         8.36                8.00                
Vardas7729          Pavarde7729         8.36                7.00                
Vardas380           Pavarde380          8.36                8.00                
Vardas6607          Pavarde6607         8.36                7.00                
Vardas106           Pavarde106          8.36                8.00                
Vardas5493          Pavarde5493         8.36                8.00                
Vardas2580          Pavarde2580         8.36                9.00                
Vardas2270          Pavarde2270         8.36                7.00                
Vardas1891          Pavarde1891         8.36                8.00                
Vardas2800          Pavarde2800         8.36                9.00                
Vardas6860          Pavarde6860         8.36                7.00                
Vardas9000          Pavarde9000         8.36                8.00                
Vardas9194          Pavarde9194         8.36                8.00                
Vardas2521          Pavarde2521         8.36                9.00                
Vardas6069          Pavarde6069         8.36                8.00                
Vardas7601          Pavarde7601         8.36                7.00                
Vardas5134          Pavarde5134         8.36                8.00                
Vardas5397          Pavarde5397         8.36                7.00                
Vardas2146          Pavarde2146         8.36                8.00                
Vardas8269          Pavarde8269         8.36                10.00               
Vardas7836          Pavarde7836         8.40                8.00                
Vardas3930          Pavarde3930         8.40                5.00                
Vardas4427          Pavarde4427         8.40                6.00                
Vardas3133          Pavarde3133         8.40                5.00                
Vardas2343          Pavarde2343         8.40                7.00                
Vardas7858          Pavarde7858         8.40                6.00                
Vardas9063          Pavarde9063         8.40                8.00                
Vardas9071          Pavarde9071         8.40                7.00                
Vardas3669          Pavarde3669         8.40                6.00                
Vardas2390          Pavarde2390         8.40                7.00                
Vardas9077          Pavarde9077         8.40                6.00                
Vardas3142          Pavarde3142         8.40                6.00                
Vardas2728          Pavarde2728         8.40                7.00                
Vardas4167          Pavarde4167         8.40                6.00                
Vardas906           Pavarde906          8.40                6.00                
Vardas1464          Pavarde1464         8.40                6.00                
Vardas3146          Pavarde3146         8.40                6.00                
Vardas7839          Pavarde7839         8.40                4.00                
Vardas7912          Pavarde7912         8.40                10.00               
Vardas193           Pavarde193          8.40                6.00                
Vardas351           Pavarde351          8.40                8.00                
Vardas9379          Pavarde9379         8.40                7.00                
Vardas7204          Pavarde7204         8.40                6.00                
Vardas6701          Pavarde6701         8.40                7.00                
Vardas4711          Pavarde4711         8.40                7.00                
Vardas4799          Pavarde4799         8.40                8.00                
Vardas1174          Pavarde1174         8.40                5.00                
Vardas372           Pavarde372          8.40                7.00                
Vardas5441          Pavarde5441         8.40                6.00                
Vardas6351          Pavarde6351         8.40                5.00                
Vardas6021          Pavarde6021         8.40                6.00                
Vardas4129          Pavarde4129         8.40                6.00                
Vardas4349          Pavarde4349         8.40                6.00                
Vardas9895          Pavarde9895         8.40                5.00                
Vardas8506          Pavarde8506         8.40                6.00                
Vardas9762          Pavarde9762         8.40                8.00                
Vardas6682          Pavarde6682         8.40                8.00                
Vardas1660          Pavarde1660         8.40                5.00                
Vardas3204          Pavarde3204         8.40                7.00                
Vardas7254          Pavarde7254         8.40                5.00                
Vardas5192          Pavarde5192         8.40                5.00                
Vardas6680          Pavarde6680         8.40                8.00                
Vardas9431          Pavarde9431         8.40                7.00                
Vardas7344          Pavarde7344         8.40                8.00                
Vardas5275          Pavarde5275         8.40                5.00                
Vardas7352          Pavarde7352         8.40                7.00                
Vardas7522          Pavarde7522         8.40                6.00                
Vardas4961          Pavarde4961         8.40                5.00                
Vardas1139          Pavarde1139         8.40                6.00                
Vardas6498          Pavarde6498         8.40                6.00                
Vardas1866          Pavarde1866         8.40                7.00                
Vardas3197          Pavarde3197         8.40                7.00                
Vardas2262          Pavarde2262         8.44                9.00                
Vardas1675          Pavarde1675         8.44                9.00                
Vardas1943          Pavarde1943         8.44                7.00                
Vardas9444          Pavarde9444         8.44                7.00                
Vardas8485          Pavarde8485         8.44                9.00                
Vardas8990          Pavarde8990         8.44                9.00                
Vardas5873          Pavarde5873         8.44                9.00                
Vardas6807          Pavarde6807         8.44                8.00                
Vardas1764          Pavarde1764         8.44                9.00                
Vardas9782          Pavarde9782         8.44                8.00                
Vardas7940          Pavarde7940         8.44                7.00                
Vardas6417          Pavarde6417         8.44                8.00                
Vardas1287          Pavarde1287         8.44                7.00                
Vardas6695          Pavarde6695         8.44                8.00                
Vardas6093          Pavarde6093         8.44                9.00                
Vardas5578          Pavarde5578         8.48                6.00                
Vardas5349          Pavarde5349         8.48                6.00                
Vardas3840          Pavarde3840         8.48                7.00                
Vardas5020          Pavarde5020         8.48                9.00                
Vardas5177          Pavarde5177         8.48                7.00                
Vardas4394          Pavarde4394         8.48                6.00                
Vardas5968          Pavarde5968         8.48                4.00                
Vardas2671          Pavarde2671         8.48                5.00                
Vardas3824          Pavarde3824         8.48                7.00                
Vardas9572          Pavarde9572         8.48                7.00                
Vardas8385          Pavarde8385         8.48                6.00                
Vardas3515          Pavarde3515         8.48                5.00                
Vardas8666          Pavarde8666         8.48                8.00                
Vardas8380          Pavarde8380         8.48                7.00                
Vardas5501          Pavarde5501         8.48                7.00                
Vardas3299          Pavarde3299         8.48                7.00                
Vardas4513          Pavarde4513         8.48                5.00                
Vardas8480          Pavarde8480         8.48                6.00                
Vardas2641          Pavarde2641         8.48                6.00                
Vardas9426          Pavarde9426         8.48                7.00                
Vardas5233          Pavarde5233         8.48                5.00                
Vardas2589          Pavarde2589         8.48                7.00                
Vardas3519          Pavarde3519         8.48                6.00                
Vardas3762          Pavarde3762         8.48                6.00                
Vardas4650          Pavarde4650         8.48                9.00                
Vardas4909          Pavarde4909         8.48                8.00                
Vardas9929          Pavarde9929         8.48                5.00                
Vardas2113          Pavarde2113         8.48                7.00                
Vardas8815          Pavarde8815         8.48                4.00                
Vardas389           Pavarde389          8.48                5.00                
Vardas7844          Pavarde7844         8.48                7.00                
Vardas6735          Pavarde6735         8.48                5.00                
Vardas5219          Pavarde5219         8.48                6.00                
Vardas4335          Pavarde4335         8.48                7.00                
Vardas53            Pavarde53           8.48                7.00                
Vardas8583          Pavarde8583         8.48                7.00                
Vardas8822          Pavarde8822         8.48                4.00                
Vardas277           Pavarde277          8.48                6.00                
Vardas9016          Pavarde9016         8.48                6.00                
Vardas183           Pavarde183          8.48                7.00                
Vardas7623          Pavarde7623         8.48                7.00                
Vardas2319          Pavarde2319         8.48                5.00                
Vardas8780          Pavarde8780         8.48                5.00                
Vardas1965          Pavarde1965         8.48                6.00                
Vardas3787          Pavarde3787         8.48                6.00                
Vardas9149          Pavarde9149         8.48                6.00                
Vardas1288          Pavarde1288         8.48                6.00                
Vardas7251          Pavarde7251         8.48                8.00                
Vardas6048          Pavarde6048         8.48                8.00                
Vardas319           Pavarde319          8.48                7.00                
Vardas5761          Pavarde5761         8.48                7.00                
Vardas7489          Pavarde7489         8.48                6.00                
Vardas1273          Pavarde1273         8.48                7.00                
Vardas6790          Pavarde6790         8.48                6.00                
Vardas2137          Pavarde2137         8.48                6.00                
Vardas2699          Pavarde2699         8.48                5.00                
Vardas332           Pavarde332          8.48                7.00                
Vardas3811          Pavarde3811         8.52                7.00                
Vardas3232          Pavarde3232         8.52                8.00                
Vardas5320          Pavarde5320         8.52                8.00                
Vardas1405          Pavarde1405         8.52                8.00                
Vardas8928          Pavarde8928         8.52                9.00                
Vardas4782          Pavarde4782         8.52                10.00               
Vardas2517          Pavarde2517         8.52                9.00                
Vardas7342          Pavarde7342         8.52                7.00                
Vardas9702          Pavarde9702         8.52                8.00                
Vardas5016          Pavarde5016         8.52                9.00                
Vardas6965          Pavarde6965         8.52                7.00                
Vardas5796          Pavarde5796         8.52                8.00                
Vardas2451          Pavarde2451         8.52                8.00                
Vardas990           Pavarde990          8.52                7.00                
Vardas2357          Pavarde2357         8.56                7.00                
Vardas730           Pavarde730          8.56                7.00                
Vardas781           Pavarde781          8.56                7.00                
Vardas1966          Pavarde1966         8.56                8.00                
Vardas1622          Pavarde1622         8.56                7.00                
Vardas815           Pavarde815          8.56                7.00                
Vardas816           Pavarde816          8.56                7.00                
Vardas1979          Pavarde1979         8.56                6.00                
Vardas7392          Pavarde7392         8.56                7.00                
Vardas1474          Pavarde1474         8.56                6.00                
Vardas8574          Pavarde8574         8.56                5.00                
Vardas6847          Pavarde6847         8.56                8.00                
Vardas4201          Pavarde4201         8.56                7.00                
Vardas4124          Pavarde4124         8.56                6.00                
Vardas6245          Pavarde6245         8.56                5.00                
Vardas9565          Pavarde9565         8.56                8.00                
Vardas9854          Pavarde9854         8.56                7.00                
Vardas2074          Pavarde2074         8.56                6.00                
Vardas4976          Pavarde4976         8.56                5.00                
Vardas2150          Pavarde2150         8.56                8.00                
Vardas6430          Pavarde6430         8.56                6.00                
Vardas6198          Pavarde6198         8.56                7.00                
Vardas5906          Pavarde5906         8.56                6.00                
Vardas2438          Pavarde2438         8.56                8.00                
Vardas2209          Pavarde2209         8.56                7.00                
Vardas954           Pavarde954          8.56                7.00                
Vardas2487          Pavarde2487         8.56                7.00                
Vardas5435          Pavarde5435         8.56                8.00                
Vardas9589          Pavarde9589         8.56                6.00                
Vardas935           Pavarde935          8.56                7.00                
Vardas4245          Pavarde4245         8.56                9.00                
Vardas4389          Pavarde4389         8.56                6.00                
Vardas8195          Pavarde8195         8.56                9.00                
Vardas6561          Pavarde6561         8.56                5.00                
Vardas2707          Pavarde2707         8.56                7.00                
Vardas924           Pavarde924          8.56                6.00                
Vardas4365          Pavarde4365         8.56                7.00                
Vardas5345          Pavarde5345         8.56                5.00                
